,Flag of vessel,Date vessel departed with captives,Vessel name,Captain's name
25025,Portugal / Brazil,,S Antônio e Almas,"Almeida, Francisco Gonçalves de"
25026,Portugal / Brazil,,S Cristo e NS da Conceição,"Brandão, José Marques"
25027,Portugal / Brazil,,S Antônio e Almas,"Ávila, Manoel de"
25028,Portugal / Brazil,,NS da Abadia e Ajuda,"Pimentel, Diogo"
25029,Portugal / Brazil,,S Helena e NS da Piedade,"Madeira, João Fernandes"
25030,Portugal / Brazil,,S Isabel Rainha de Portugal e Almas,"Ávila, Manoel de"
25031,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Barroso, João Antunes"
25032,Portugal / Brazil,,NS do Pilar e Monserrat,"Gonçalves, Paulo"
25033,Portugal / Brazil,,NS da Ajuda e S Francisco Xavier,"Costa, Estevão da"
25034,Portugal / Brazil,,NS da Conceição e Almas,"Costa, Jacinto da"
25035,Portugal / Brazil,,NS do Ó e S Antônio,"Lisboa, Domingos Gonçalves"
25036,Portugal / Brazil,,NS da Piedade,"Gonçalves, Francisco"
25037,Portugal / Brazil,,S João Batista,"Lisboa, Manoel dos Santos"
25038,Portugal / Brazil,,S Antônio e Almas,"Correa, Francisco"
25039,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Antunes, José"
25040,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Ferreira, João Álvares"
25041,Portugal / Brazil,,Sr Bom Jesus de Bouças NS do Ó e S José,"Martins, Antônio"
25042,Portugal / Brazil,,NS de Nazaré e S Antônio das Barreiras,"Souza, Francisco de"
25043,Portugal / Brazil,,NS do Amparo S Antônio e Almas,"Freitas, Veríssimo de"
25044,Portugal / Brazil,,NS das Angústias e S José,"Vieira, Dionísio Fagundes"
25045,Portugal / Brazil,,NS do Rosario e S Francisco do Monte,"Dourado, Domingos Fernandes"
25046,Portugal / Brazil,,NS do Rosario S José e Santiago,"Visa, João Gomes"
25047,Portugal / Brazil,,Bom Jesus e NS da Conceição,"Caldas, Domingos Mendes"
25048,Portugal / Brazil,,S Isabel Rainha de Portugal e Almas,"Ávila, Manoel de"
25049,Portugal / Brazil,,NS da Conceição e Almas,"Fernandes, Pedro"
25050,Portugal / Brazil,,S Antônio e Almas,"Rosa, Francisco Correa da"
25051,Portugal / Brazil,,Santíssimo Sacramento e NS da Luz,"Lopes, Manoel Ferreira"
25052,Portugal / Brazil,,NS da Ajuda e S Francisco Xavier,"Costa, Estevão da"
25053,Portugal / Brazil,,S João Almas NS do Pilar e Monserrat,"Brochado, João Rodrigues"
25054,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Ribeiro, Gaspar"
25055,Portugal / Brazil,,NS da Purificacão e S Antônio da Barra,"Gonçalves, Antônio"
25056,Portugal / Brazil,,S João Batista,"Lisboa, Manoel dos Santos"
25057,Portugal / Brazil,,NS da Guia e S Pedro da Guarda,"Mesquita, João Dias de"
25058,Portugal / Brazil,,S Helena e NS da Piedade,"Cardoso, João"
25059,Portugal / Brazil,,NS do Pilar S Antônio e Almas,"Costa, Antônio da"
25060,Portugal / Brazil,,NS de Nazaré e S Antônio das Barreiras,"Souza, Francisco de"
25061,Portugal / Brazil,,NS da Conceição e Almas,"Ribeiro, Dionísio"
25062,Portugal / Brazil,,NS da Soledade S Antônio e Almas,"Brandão, José Marques"
25063,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Antunes, José"
25064,Portugal / Brazil,,S Isabel Rainha de Portugal e Almas,"Ávila, Manoel de"
25065,Portugal / Brazil,,S Antônio e Almas,"Rosa, Francisco Correa da"
25066,Portugal / Brazil,,Bom Jesus Barrosas e S Gonçalo do Amarante,"Viana, José Rodrigues"
25067,Portugal / Brazil,,NS da Luz e S Estevão (a) S Antônio,"Mendes, Francisco Pereira"
25068,Portugal / Brazil,,S Caetano e Almas,"Silva, João da"
25069,Portugal / Brazil,,NS do Rosario S José e Santiago,"Vieira, João Gomes"
25070,Portugal / Brazil,,NS da Piedade,"Costa, Estevão da"
25071,Portugal / Brazil,,Santíssimo Sacramento NS da Luz e S Antônio,"Lopes, Manoel Ferreira"
25072,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Ferreira, João Álvares"
25073,Portugal / Brazil,,NS do Amparo S Antônio e Almas,"Lopes, Domingos"
25074,Portugal / Brazil,,NS da Esperança e S Antônio,"Gonçalves, João"
25075,Portugal / Brazil,,S Antônio e Almas,"Silva, Pedro da Costa e"
25076,Portugal / Brazil,,NS do Monte e Nazaré,"Lima, Manoel da Costa"
25077,Portugal / Brazil,,Corpo Santo e Almas,"Carvalho, Domingos Gomes de"
25078,Portugal / Brazil,,NS das Angústias e S José,"Pinto, Pedro Fernandes"
25079,Portugal / Brazil,,NS Mãe de Deus e S José,"Gonçalves, Paulo"
25080,Portugal / Brazil,,NS do Ó e S Antônio,"Martins, Antônio"
25081,Portugal / Brazil,,NS da Boa Morte S Boaventura e NS da Conceição,"Feijó, Manoel da Fonseca"
25082,Portugal / Brazil,,NS da Ajuda e S Francisco Xavier,"Vieira, Dionísio Fagundes"
25083,Portugal / Brazil,,S Antônio e Almas,"Rosa, Francisco Correa da"
25084,Portugal / Brazil,,S Isabel Rainha de Portugal e Almas,"Ávila, Manoel de"
25085,Portugal / Brazil,,NS da Purificacão e S Antônio da Barra,"Gonçalves, Antônio Martins"
25086,Portugal / Brazil,,NS da Conceição e Almas,"Escolar, Manoel"
25087,Portugal / Brazil,,NS do Pilar S Antônio e Almas,"Valadão, Manoel Coelho"
25088,Portugal / Brazil,,NS da Guia S Lourenço e Almas,"Pimentel, João de Faria"
25089,Portugal / Brazil,,NS da Piedade e S Antônio,"Silva, Francisco da"
25090,Portugal / Brazil,,S Caetano e Almas,"Silva, João da"
25091,Portugal / Brazil,,Santíssimo Sacramento NS da Luz e S Antônio,"Lopes, Manoel Ferreira"
25092,Portugal / Brazil,,NS de Nazaré e S Antônio das Barreiras,"Souza, Francisco de"
25093,Portugal / Brazil,,NS da Guia e S Pedro da Guarda,"Costa, Antônio da"
25094,Portugal / Brazil,,S Cristo e NS da Ajuda,"Soares, José"
25095,Portugal / Brazil,,NS da Ajuda Abadia e S Gonçalo,"Antunes, José"
25096,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Gomes, Brás"
25097,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Lima, João de Souza"
25098,Portugal / Brazil,,NS do Amparo,"Guimarães, João da Silva (a) Sousa"
25099,Portugal / Brazil,,S Antônio e Almas,"Vasconcelos, Francisco Correa"
25100,Portugal / Brazil,,NS da Soledade S Antônio e Almas,"Dias, Domingos<br/> Brandão, José Marques"
25101,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Rodrigues, José Inácio"
25102,Portugal / Brazil,,NS do Rosario e S Francisco do Monte,"Dourado, Domingos Fernandes"
25103,Portugal / Brazil,,S Isabel Rainha de Portugal e Almas,"Fagundes, Silvestre"
25104,Portugal / Brazil,,NS da Conceição e Bom Jesus das Portas,"Rêgo, Francisco do"
25105,Portugal / Brazil,,Corpo Santo e S Boaventura,"Freitas, Veríssimo de"
25106,Portugal / Brazil,,NS do Ó e S Antônio,"Martins, Antônio"
25107,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Ferreira, João Álvares"
25108,Portugal / Brazil,,NS do Pilar S Antônio e Almas,"Valadão, Manoel Coelho"
25109,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Carvalho, Manoel"
25110,Portugal / Brazil,,NS do Amparo S Antônio e Almas,"Lopes, Domingos"
25111,Portugal / Brazil,,NS da Boa Morte Conceição e S Boaventura,"Ponte, João de Souza da"
25112,Portugal / Brazil,,NS da Piedade,"Pereira, Constantino de Azevedo"
25113,Portugal / Brazil,,NS do Monte e Nazaré,"Antunes, Francisco"
25114,Portugal / Brazil,,NS da Ajuda e S Gonçalo,"Vieira, Dionísio Fagundes"
25115,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Porto, Manoel da Costa"
25116,Portugal / Brazil,,NS dos Milagres e S Cristóvão,"Mesquita, João Dias de"
25117,Portugal / Brazil,,S Antônio e Almas,"Viana, Domingos da Rocha"
25118,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Amaral, Silvestre Garcia do"
25119,Portugal / Brazil,1714-03-16T00:00:00Z,NS da Ajuda e S Estevao,"Lima, Manoel da Costa"
25120,Portugal / Brazil,,NS da Piedade e S Antônio,"Silva, Salvador Francisco e"
25121,Portugal / Brazil,,NS do Rosario e Almas,"Almeida, Manoel Fernandes de"
25122,Portugal / Brazil,,NS da Ajuda S Antônio e Almas,"Noronha, Vicente de Souza de"
25123,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Oliveira, Gabriel Ribeiro de"
25124,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Amaral, Silvestre Garcia do"
25125,Portugal / Brazil,,NS da Vitória,"Coelho, José Luís"
25126,Portugal / Brazil,1714-05-14T00:00:00Z,S Isabel Rainha de Portugal e Almas,"Fagundes, Silvestre"
25127,Portugal / Brazil,,NS de Nazaré e S Antônio das Barreiras,"Souza, Francisco de"
25128,Portugal / Brazil,,NS da Soledade S Antônio e Almas,"Dias, Domingos"
25129,Portugal / Brazil,,NS da Purificacão e S Antônio da Barra,"Barbosa, Domingos"
25130,Portugal / Brazil,,NS do Ó e S Antônio,"Martins, Antônio"
25131,Portugal / Brazil,1715-01-29T00:00:00Z,NS do Monte do Carmo e S José,"Reis, Custódio dos"
25132,Portugal / Brazil,,NS da Penha da França,"Costa, Manoel da"
25133,Portugal / Brazil,,NS da Guia e S Pedro da Guarda,"Belo, Manoel Moreira"
25134,Portugal / Brazil,1714-11-29T00:00:00Z,S Antônio Almas e NS do Bonsucesso,"Fonseca, Domingos Veloso da"
25135,Portugal / Brazil,,NS de Oliveira S Antônio e Almas,"Cunha, Manoel da"
25136,Portugal / Brazil,,NS da Conceição S Antônio e Almas,"Ferreira, João Álvares"
25137,Portugal / Brazil,,NS do Pilar e S Antônio e Almas,"Oliveira, Manoel Gonçalves de<br/> Baladão, Manoel Coelho"
25138,Portugal / Brazil,1714-10-07T00:00:00Z,NS da Piedade S Antonio e Almas,"Escolar, Manoel"
25139,Portugal / Brazil,,NS do Rosario e S Francisco do Monte,"Dourado, Domingos Fernandes<br/> Silva, Mateus da"
25140,Portugal / Brazil,,Corpo Santo e S Boaventura,"Freitas, Veríssimo de"
25141,Portugal / Brazil,,S João de Deus,"Polinaro, Manoel Luís"
25142,Portugal / Brazil,,NS do Monte e Nazaré,"Costa, Jacinto da"
25143,Portugal / Brazil,,NS da Purificacão e S Antônio da Barra,"Barbosa, Domingos"
25144,Portugal / Brazil,,NS da Piedade e S Antônio,"Silva, José de Brito e"
25145,Portugal / Brazil,,S Caetano e Almas,"Santos, Manoel Caminha dos"
25146,Portugal / Brazil,,NS da Piedade e S Jorge,"Carvalho, Gonçalo de"
25147,Portugal / Brazil,1715-04-16T00:00:00Z,NS das Angústias e S José,"Mendes, Francisco Pereira"
25148,Portugal / Brazil,,NS Mãe de Deus e S José,"Visa, João Gomes"
25149,Portugal / Brazil,1715-02-11T00:00:00Z,NS da Piedade S José e Almas,"Melo, Cipriano Oliveira de"
25150,Portugal / Brazil,,NS do Rosario S Antonio e Almas,"Porto, Amaro da Silva"
25151,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Oliveira, Gabriel Ribeiro de"
25152,Portugal / Brazil,1715-04-20T00:00:00Z,S Antônio e Almas,"Carneiro, Manoel<br/> Ribeiro, Gabriel<br/> Carneiro, Manoel"
25153,Portugal / Brazil,,NS da Guia e S Boaventura,"Silva, Manoel Gomes da"
25154,Portugal / Brazil,,NS da Piedade das Chagas S Antônio e Almas,"Souza, Bernardino de"
25155,Portugal / Brazil,,NS do Livramento S Antônio e Almas,"Brito, Inácio de"
25156,Portugal / Brazil,,Santiago e Alma (a) NS da Piedade e S Félix,"Maciel, Manoel Dias"
25157,Portugal / Brazil,,NS do Rosario e S Francisco,"Gomes, João Batista"
25158,Portugal / Brazil,,S João Batista,"Freitas, Veríssimo de"
25159,Portugal / Brazil,,,
25160,Portugal / Brazil,,,"Almeida, José Lisboa"
25161,Portugal / Brazil,,Santissimo Sacramento Santana e Almas,"Maciel, João Pereira"
25162,Portugal / Brazil,,,
25163,Portugal / Brazil,,NS da Boa Hora Santana e S Joaquim,"Calado, José de Almeida"
25164,Portugal / Brazil,,NS do Tejo e Barroquinha,"Costa, João Ferreira da"
25165,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Cabral, Manoel Gomes"
25166,Portugal / Brazil,,NS da Piedade das Chagas S Antônio e Almas,"Sena, Bernardino de<br/> Lisboa, Maurício Moreira"
25167,Portugal / Brazil,,NS da Guia e S Boaventura,"Silva, Manoel Gomes da"
25168,Portugal / Brazil,,S João Batista e NS Piedade,"Cunha, Félix Dias da<br/> Pereira, Luís Nunes"
25169,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Coimbra, Maurício Franco"
25170,Portugal / Brazil,,,
25171,Portugal / Brazil,,S João Batista,"Belém, José de Oliveira"
25172,Portugal / Brazil,,NS da Conceição S Antônio da Mouraria e Almas,"Brito, Antônio Nunes de"
25173,Portugal / Brazil,,NS do Monte e Santiago,"Costa, José Ferreira da"
25174,Portugal / Brazil,,NS de Nazaré e S José,"Bastos, Antonio Ribeiro"
25175,Portugal / Brazil,,NS da Conceição e Esperança,"Freitas, Veríssimo de"
25176,Portugal / Brazil,,,
25177,Portugal / Brazil,,NS da Piedade S Antônio e Almas,"Luz, José da"
25178,Portugal / Brazil,,NS da Piedade Chagas S Antônio e Almas,"Pinheiro, Antônio"
25179,Portugal / Brazil,,Santiago e Almas,"Maciel, Manoel Dias"
25180,Portugal / Brazil,,NS do Socorro S Antônio e Almas,"Coelho, Jerônimo de Araújo"
25181,Portugal / Brazil,,NS do Monte e Santiago,"Lisboa, Maurício Moreira"
25182,Portugal / Brazil,,NS da Barroquinha e S Rita,"Marques, Antônio<br/> Ferreira, Dionísio"
25183,Portugal / Brazil,,NS do Livramento S Antônio e Almas,"Freitas, Antônio de Souza<br/> Macedo, Pedro da Silva de"
25184,Portugal / Brazil,,NS do Monte S Antônio e Almas,"Pinto, Afonso Gonçalves"
25185,Portugal / Brazil,,NS Mãe de Deus,"Souto, Francisco Roque de"
25186,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Torres, Manoel da Fonseca"
25187,Portugal / Brazil,,,"Ferreira, Jerônimo L"
25188,Portugal / Brazil,,NS da Guia e S Boaventura,"Monteiro, Antônio Nogueira"
25189,Portugal / Brazil,,S Pedro e S Paulo,"Machado, Antônio Rodrigues"
25190,Portugal / Brazil,,S João Batista e NS da Piedade,"Souza, João Ferreira<br/> Nunes, Luís"
25191,Portugal / Brazil,1730-05-24T00:00:00Z,NS da Conceição e S Antônio da Mouraria,"Brito, Antônio Nunes de"
25192,Portugal / Brazil,,NS do Pilar S Antônio e Almas,"Cortinhal, Joaquim Rodrigues<br/> Bastos, Manoel Fernandes"
25193,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Coelho, Jerônimo de Araújo"
25194,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Silva, João dos Passos da"
25195,Portugal / Brazil,,NS do Rosario e S Francisco,"Lima, Antônio de Araújo"
25196,Portugal / Brazil,,NS da Oliveira S Antônio e Almas,"Pereira, Francisco Nunes"
25197,Portugal / Brazil,,NS da Piedade e S Félix,"Gouvêa, Felix José de<br/> Correa, Francisco<br/> Costa, Francisco Félix da"
25198,Portugal / Brazil,,NS de Nazaré S Antônio e Almas,"Leite, João Furtado"
25199,Portugal / Brazil,,NS do Monte e Santiago,"Costa, Manoel Francisco da"
25200,Portugal / Brazil,,NS de Nazaré e S José,"Reis, Baltasar dos<br/> Serra, Francisco da Silva"
25201,Portugal / Brazil,,NS do Tejo e Barroquinha,"Costa, João Ferreira da"
25202,Portugal / Brazil,,NS da Boa Morte S Caetano e Almas,"Ribeiro, Jerônimo de Macedo<br/> Souto, Manoel Nero"
25203,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Torres, Manoel da Fonseca"
25204,Portugal / Brazil,,Jesus Maria José e NS da Graça,"Lima, Antônio de Araújo<br/> Souza, Francisco de Paula"
25205,Portugal / Brazil,,Santiago e Almas,"Reis, Francisco Lopes dos"
25206,Portugal / Brazil,,S Inácio e S Francisco Xavier,"Seixas, Manoel (a) Parede de Almeida"
25207,Portugal / Brazil,,NS da Boa Hora e Barroquinha (e S Rita),"Freitas, Antônio de Souza<br/> Calado, José de Almeida"
25208,Portugal / Brazil,,NS de Nazaré e S Antônio das Barreiras,"Rabelo, Manoel da Costa"
25209,Portugal / Brazil,,NS do Rosario Santana e Almas,"Fortes, Antônio da Silva"
25210,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Coelho, Jerônimo de Araújo"
25211,Portugal / Brazil,,NS da Piedade S Antônio e Almas,"Ribeiro, Domingos Pires"
25212,Portugal / Brazil,,NS da Guia e S Boaventura,"Monteiro, Antônio Nunes<br/> Figueiredo, Manoel Francisco"
25213,Portugal / Brazil,,NS das Mercês e S José,"Vasconcelos, Antônio Ribeiro de"
25214,Portugal / Brazil,,NS da Conceição e Esperança,"Costa, João Soares da<br/> Belém, José do Livramento"
25215,Portugal / Brazil,,NS do Livramento,"Leite, Antônio Varela<br/> Castro, Manoel"
25216,Portugal / Brazil,,NS da Conceição e S Antônio da Mouraria,"Brito, Antônio Nunes de"
25217,Portugal / Brazil,,NS da Piedade das Chagas e S Antônio,"Machado, Manoel Gonçalves<br/> Gil, Antônio Pinto"
25218,Portugal / Brazil,,NS do Monte S Antônio e Almas,"Pereira, Silvestre"
25219,Portugal / Brazil,,NS de Nazaré S Antônio e Almas,"Bastos, Manoel de Araújo"
25220,Portugal / Brazil,,NS do Bonsucesso,"Souza, Francisco Pinheiro de"
25221,Portugal / Brazil,,NS do Monte e Santiago,"Costa, Manoel Francisco da"
25222,Portugal / Brazil,,NS da Boa Hora Santana e S Joaquim,"Calado, José de Almeida"
25223,Portugal / Brazil,,S João Batista e NS da Piedade,"Santos, José Pereira dos<br/> Freitas, Veríssimo de"
25224,Portugal / Brazil,,NS da Piedade das Chagas e S Antônio,
25225,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Pereira, Francisco<br/> Lima, Antônio"
25226,Portugal / Brazil,,NS de Nazaré S Antônio e Almas,"Terras, Manoel<br/> Serra, Francisco da Silva"
25227,Portugal / Brazil,,,
25228,Portugal / Brazil,,S Pedro e S Paulo,"Silva, Manoel da"
25229,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Ribeiro, Domingos Pires<br/> Galiza, Bento Fernandes"
25230,Portugal / Brazil,,NS da Ajuda S Antônio e Almas,"Henriques, Francisco de Freitas<br/> Moura, Antônio Gonçalves"
25231,Portugal / Brazil,,Santiago e Almas,"Reis, Francisco Lopes dos<br/> Maciel, Manoel Dias"
25232,Portugal / Brazil,,NS das Mercês e S José,"Vasconcelos, Antônio Ribeiro de<br/> Nunes, Pedro"
25233,Portugal / Brazil,,NS do Pilar S Antônio e Almas,"Bastos, Manoel Fernandes"
25234,Portugal / Brazil,,NS da Piedade e S Félix,"Carvalho, José de Matos"
25235,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Coelho, Jerônimo de Araújo"
25236,Portugal / Brazil,,NS de Nazaré S Antônio e Almas,"Pereira, Luís Nunes<br/> Serra, Francisco da Silva"
25237,Portugal / Brazil,,NS do Livramento,"Leite, Antônio Varela<br/> Costa, Manoel Francisco da"
25238,Portugal / Brazil,,NS do Pilar S Antônio e Almas,"Pereira, Luís Nunes"
25239,Portugal / Brazil,,NS do Monte Santiago e Almas,"Brito, Antônio Nunes de"
25240,Portugal / Brazil,,NS do Livramento S Antônio e Almas,"Álvares, Afonso<br/> Macedo, Pedro da Silva de"
25241,Portugal / Brazil,,NS da Boa Morte Conceição e S Boaventura,"Henriques, Francisco de Freitas"
25242,Portugal / Brazil,,S João Batista,"Freitas, Veríssimo de"
25243,Portugal / Brazil,,NS de Nazaré e S José,"Pereira, Teotônio"
25244,Portugal / Brazil,,NS de Nazaré e S Antônio das Barreiras,"Bastos, Manoel de Araújo"
25245,Portugal / Brazil,,NS da Conceição e S Antônio da Mouraria,"Gouvêa, Félix José de<br/> Carvalho, José de Matos"
25246,Portugal / Brazil,,NS do Rosario e S Domingos,"Cruz, Domingos Luís da"
25247,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Azevedo, Manoel Dias<br/> Freitas, Antônio de Souza"
25248,Portugal / Brazil,,NS da Piedade S Antônio e Almas,"Silva, Pedro da Costa e"
25249,Portugal / Brazil,,NS da Piedade e S Félix,"Coelho, Jerônimo da Silva"
25250,Portugal / Brazil,,NS da Ajuda S Antônio e Almas,"Ribeiro, Domingos Pires<br/> Forte, Antônio da Silva"
25251,Portugal / Brazil,,Bom Jesus da Vilanova NS do Pilar e Santana,"Barros, Manoel de"
25252,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Ferreira, João<br/> Fonseca, Manoel Muniz da"
25253,Portugal / Brazil,,Santiago e Almas,"Costa, João Ferreira da"
25254,Portugal / Brazil,,NS de Nazaré e S José,"Pereira, Antônio"
25255,Portugal / Brazil,,NS do Bonsucesso e Almas,"Mendonça, João Furtado de"
25256,Portugal / Brazil,,Bom Jesus da Confiança e NS da Penha da França,"Maciel, Manoel Dias"
25257,Portugal / Brazil,,NS do Pilar e S Félix,"Ramos, Manoel de Souza"
25258,Portugal / Brazil,,S Miguel o Anjo e Almas,"Cruz, Domingos Rodrigues<br/> Franco, Tomás Dias"
25259,Portugal / Brazil,,NS do Rosario S Antônio e Almas,"Santos, Antônio Dias dos"
25260,Portugal / Brazil,,NS do Livramento S Antônio e Almas,"Ribeiro, Domingos Pires"
25261,Portugal / Brazil,,NS das Mercês S Antônio e Almas,"Maciel, Pedro Vaz"
