s,sl,pl,0
http://geovistory.org/resource/i86418,Gerrit Willaarts,has label,1
http://geovistory.org/resource/i86417,Willem Woutersen,has type,1
http://geovistory.org/resource/i86414,Lucas Gast,has label,1
http://geovistory.org/resource/i86417,Willem Woutersen,has label,1
http://geovistory.org/resource/i86417,Willem Woutersen,has appellation for language,1
http://geovistory.org/resource/i86417,Willem Woutersen,had as participant,1
http://geovistory.org/resource/i86416,Willem Willemsen Weijers,has type,1
http://geovistory.org/resource/i86416,Willem Willemsen Weijers,has label,1
http://geovistory.org/resource/i86416,Willem Willemsen Weijers,had as participant,1
http://geovistory.org/resource/i86415,Cornelis Kelk,has type,1
http://geovistory.org/resource/i86415,Cornelis Kelk,has label,1
http://geovistory.org/resource/i86415,Cornelis Kelk,had as participant,1
http://geovistory.org/resource/i86414,Lucas Gast,has type,1
http://geovistory.org/resource/i86438,Eduard Penneman,has type,1
http://geovistory.org/resource/i86439,Abraham Lathouwer,has appellation for language,1
http://geovistory.org/resource/i86341,Daniel Langes,has label,1
http://geovistory.org/resource/i86456,Marcus Nievelt,has label,1
http://geovistory.org/resource/i86463,Pieter Hoogenhuijse,has type,1
http://geovistory.org/resource/i86463,Pieter Hoogenhuijse,has label,1
http://geovistory.org/resource/i86463,Pieter Hoogenhuijse,had as participant,1
http://geovistory.org/resource/i86462,Jan Bronkhorst,has type,1
http://geovistory.org/resource/i86462,Jan Bronkhorst,has label,1
http://geovistory.org/resource/i86462,Jan Bronkhorst,had as participant,1
http://geovistory.org/resource/i86461,Pieter Galwaij,has type,1
http://geovistory.org/resource/i86461,Pieter Galwaij,has label,1
http://geovistory.org/resource/i86461,Pieter Galwaij,had as participant,1
http://geovistory.org/resource/i86460,Pieter van Roo,has type,1
http://geovistory.org/resource/i86460,Pieter van Roo,has label,1
http://geovistory.org/resource/i86460,Pieter van Roo,has appellation for language,1
http://geovistory.org/resource/i86460,Pieter van Roo,had as participant,1
http://geovistory.org/resource/i86459,Adriaen Meuleveld,has type,1
http://geovistory.org/resource/i86459,Adriaen Meuleveld,has label,1
http://geovistory.org/resource/i86459,Adriaen Meuleveld,had as participant,1
http://geovistory.org/resource/i86458,Nicolaes Kleijn,has type,1
http://geovistory.org/resource/i86458,Nicolaes Kleijn,has label,1
http://geovistory.org/resource/i86458,Nicolaes Kleijn,had as participant,1
http://geovistory.org/resource/i86457,Nicolaas Wildeman,has type,1
http://geovistory.org/resource/i86457,Nicolaas Wildeman,has label,1
http://geovistory.org/resource/i86457,Nicolaas Wildeman,has appellation for language,1
http://geovistory.org/resource/i86457,Nicolaas Wildeman,had as participant,1
http://geovistory.org/resource/i86464,Pieter Bartelse,had as participant,1
http://geovistory.org/resource/i86464,Pieter Bartelse,has label,1
http://geovistory.org/resource/i86464,Pieter Bartelse,has type,1
http://geovistory.org/resource/i86468,Arij van Doorn,has type,1
http://geovistory.org/resource/i86471,Leendert Mulder,has label,1
http://geovistory.org/resource/i86471,Leendert Mulder,has appellation for language,1
http://geovistory.org/resource/i86471,Leendert Mulder,had as participant,1
http://geovistory.org/resource/i86470,Jacob Paauw,has type,1
http://geovistory.org/resource/i86470,Jacob Paauw,has label,1
http://geovistory.org/resource/i86470,Jacob Paauw,had as participant,1
http://geovistory.org/resource/i86469,Jacob Steurbroek,has type,1
http://geovistory.org/resource/i86469,Jacob Steurbroek,has label,1
http://geovistory.org/resource/i86469,Jacob Steurbroek,has appellation for language,1
http://geovistory.org/resource/i86469,Jacob Steurbroek,had as participant,1
http://geovistory.org/resource/i86468,Arij van Doorn,has label,1
http://geovistory.org/resource/i86465,Claas Bruin,had as participant,1
http://geovistory.org/resource/i86468,Arij van Doorn,has appellation for language,1
http://geovistory.org/resource/i86468,Arij van Doorn,had as participant,1
http://geovistory.org/resource/i86467,Daniël Hendriks,has type,1
http://geovistory.org/resource/i86467,Daniël Hendriks,has label,1
http://geovistory.org/resource/i86467,Daniël Hendriks,had as participant,1
http://geovistory.org/resource/i86466,Hendrik Willemsz,has type,1
http://geovistory.org/resource/i86466,Hendrik Willemsz,has label,1
http://geovistory.org/resource/i86466,Hendrik Willemsz,had as participant,1
http://geovistory.org/resource/i86465,Claas Bruin,has type,1
http://geovistory.org/resource/i86465,Claas Bruin,has label,1
http://geovistory.org/resource/i86456,Marcus Nievelt,has type,1
http://geovistory.org/resource/i86456,Marcus Nievelt,had as participant,1
http://geovistory.org/resource/i86439,Abraham Lathouwer,has label,1
http://geovistory.org/resource/i86455,Meerten Janse,has type,1
http://geovistory.org/resource/i86446,Jacob Vermij,has type,1
http://geovistory.org/resource/i86446,Jacob Vermij,has label,1
http://geovistory.org/resource/i86446,Jacob Vermij,had as participant,1
http://geovistory.org/resource/i86445,Jacob Wichers,has type,1
http://geovistory.org/resource/i86445,Jacob Wichers,has label,1
http://geovistory.org/resource/i86444,Cornelis van Ginkel,has type,1
http://geovistory.org/resource/i86444,Cornelis van Ginkel,has label,1
http://geovistory.org/resource/i86444,Cornelis van Ginkel,has appellation for language,1
http://geovistory.org/resource/i86444,Cornelis van Ginkel,had as participant,1
http://geovistory.org/resource/i86443,Leendert Oole,has type,1
http://geovistory.org/resource/i86443,Leendert Oole,has label,1
http://geovistory.org/resource/i86443,Leendert Oole,has appellation for language,1
http://geovistory.org/resource/i86442,Jan Janssen van der Kriek,has type,1
http://geovistory.org/resource/i86442,Jan Janssen van der Kriek,has label,1
http://geovistory.org/resource/i86442,Jan Janssen van der Kriek,had as participant,1
http://geovistory.org/resource/i86441,Christiaan Fredrikz,has type,1
http://geovistory.org/resource/i86441,Christiaan Fredrikz,has label,1
http://geovistory.org/resource/i86441,Christiaan Fredrikz,had as participant,1
http://geovistory.org/resource/i86440,Willem de Groot,has type,1
http://geovistory.org/resource/i86440,Willem de Groot,has label,1
http://geovistory.org/resource/i86440,Willem de Groot,has appellation for language,1
http://geovistory.org/resource/i86440,Willem de Groot,had as participant,1
http://geovistory.org/resource/i86439,Abraham Lathouwer,has type,1
http://geovistory.org/resource/i86447,Jan Roos,had as participant,1
http://geovistory.org/resource/i86447,Jan Roos,has appellation for language,1
http://geovistory.org/resource/i86447,Jan Roos,has label,1
http://geovistory.org/resource/i86452,Joseph Brings,had as participant,1
http://geovistory.org/resource/i86455,Meerten Janse,has label,1
http://geovistory.org/resource/i86455,Meerten Janse,had as participant,1
http://geovistory.org/resource/i86454,Manuel Albes,has type,1
http://geovistory.org/resource/i86454,Manuel Albes,has label,1
http://geovistory.org/resource/i86454,Manuel Albes,had as participant,1
http://geovistory.org/resource/i86453,Louerens Albertse,has type,1
http://geovistory.org/resource/i86453,Louerens Albertse,has label,1
http://geovistory.org/resource/i86453,Louerens Albertse,had as participant,1
http://geovistory.org/resource/i86452,Joseph Brings,has type,1
http://geovistory.org/resource/i86452,Joseph Brings,has label,1
http://geovistory.org/resource/i86451,Jan Davidsen,has type,1
http://geovistory.org/resource/i86447,Jan Roos,has type,1
http://geovistory.org/resource/i86451,Jan Davidsen,has label,1
http://geovistory.org/resource/i86451,Jan Davidsen,had as participant,1
http://geovistory.org/resource/i86450,Jan Engelen,has type,1
http://geovistory.org/resource/i86450,Jan Engelen,has label,1
http://geovistory.org/resource/i86450,Jan Engelen,had as participant,1
http://geovistory.org/resource/i86449,Jacob Roeloffsz.,has type,1
http://geovistory.org/resource/i86449,Jacob Roeloffsz.,has label,1
http://geovistory.org/resource/i86448,Hendrik van Eeren,has type,1
http://geovistory.org/resource/i86448,Hendrik van Eeren,has label,1
http://geovistory.org/resource/i86448,Hendrik van Eeren,had as participant,1
http://geovistory.org/resource/i86406,Albert Mulder,has label,1
http://geovistory.org/resource/i86406,Albert Mulder,has appellation for language,1
http://geovistory.org/resource/i86406,Albert Mulder,had as participant,1
http://geovistory.org/resource/i86357,Jan Jansen Hairsnijder,has label,1
http://geovistory.org/resource/i86365,Jan Odoor,had as participant,1
http://geovistory.org/resource/i86364,Sijbrant Pietersz,has type,1
http://geovistory.org/resource/i86364,Sijbrant Pietersz,has label,1
http://geovistory.org/resource/i86364,Sijbrant Pietersz,had as participant,1
http://geovistory.org/resource/i86363,Abraham Obrij,has type,1
http://geovistory.org/resource/i86363,Abraham Obrij,has label,1
http://geovistory.org/resource/i86363,Abraham Obrij,has appellation for language,1
http://geovistory.org/resource/i86363,Abraham Obrij,had as participant,1
http://geovistory.org/resource/i86362,Willem Block,has type,1
http://geovistory.org/resource/i86362,Willem Block,has label,1
http://geovistory.org/resource/i86362,Willem Block,had as participant,1
http://geovistory.org/resource/i86361,Osier Crols,has type,1
http://geovistory.org/resource/i86361,Osier Crols,has label,1
http://geovistory.org/resource/i86361,Osier Crols,had as participant,1
http://geovistory.org/resource/i86360,Jacob Diel,has type,1
http://geovistory.org/resource/i86360,Jacob Diel,has label,1
http://geovistory.org/resource/i86360,Jacob Diel,had as participant,1
http://geovistory.org/resource/i86359,Barent Buijsen,has type,1
http://geovistory.org/resource/i86359,Barent Buijsen,has label,1
http://geovistory.org/resource/i86359,Barent Buijsen,had as participant,1
http://geovistory.org/resource/i86358,Joris Matlagen,has type,1
http://geovistory.org/resource/i86358,Joris Matlagen,has label,1
http://geovistory.org/resource/i86358,Joris Matlagen,had as participant,1
http://geovistory.org/resource/i86365,Jan Odoor,has appellation for language,1
http://geovistory.org/resource/i86365,Jan Odoor,has label,1
http://geovistory.org/resource/i86365,Jan Odoor,has type,1
http://geovistory.org/resource/i86369,Rombout Romboutse,has type,1
http://geovistory.org/resource/i86373,Jan Credo,had as participant,1
http://geovistory.org/resource/i86372,Pieter Roelofsen,has type,1
http://geovistory.org/resource/i86372,Pieter Roelofsen,has label,1
http://geovistory.org/resource/i86372,Pieter Roelofsen,had as participant,1
http://geovistory.org/resource/i86371,Evert Reijersz,has type,1
http://geovistory.org/resource/i86371,Evert Reijersz,has label,1
http://geovistory.org/resource/i86371,Evert Reijersz,had as participant,1
http://geovistory.org/resource/i86370,Pieter Jansz de Leeuw,has type,1
http://geovistory.org/resource/i86370,Pieter Jansz de Leeuw,has label,1
http://geovistory.org/resource/i86370,Pieter Jansz de Leeuw,had as participant,1
http://geovistory.org/resource/i86369,Rombout Romboutse,has label,1
http://geovistory.org/resource/i86366,Dirck van Gijkel,had as participant,1
http://geovistory.org/resource/i86369,Rombout Romboutse,had as participant,1
http://geovistory.org/resource/i86368,Abraham Bastiaansen,has type,1
http://geovistory.org/resource/i86368,Abraham Bastiaansen,has label,1
http://geovistory.org/resource/i86368,Abraham Bastiaansen,has appellation for language,1
http://geovistory.org/resource/i86368,Abraham Bastiaansen,had as participant,1
http://geovistory.org/resource/i86367,Lodewijck Reiniersen van der Paau,has type,1
http://geovistory.org/resource/i86367,Lodewijck Reiniersen van der Paau,has label,1
http://geovistory.org/resource/i86367,Lodewijck Reiniersen van der Paau,had as participant,1
http://geovistory.org/resource/i86366,Dirck van Gijkel,has type,1
http://geovistory.org/resource/i86366,Dirck van Gijkel,has label,1
http://geovistory.org/resource/i86357,Jan Jansen Hairsnijder,has type,1
http://geovistory.org/resource/i86357,Jan Jansen Hairsnijder,had as participant,1
http://geovistory.org/resource/i86405,Theunis Siebrantsen,has type,1
http://geovistory.org/resource/i86356,Jan Bonnet,has type,1
http://geovistory.org/resource/i86348,Joost Metzuij,has type,1
http://geovistory.org/resource/i86348,Joost Metzuij,has label,1
http://geovistory.org/resource/i86348,Joost Metzuij,had as participant,1
http://geovistory.org/resource/i86347,Cornelis Leendertse,has type,1
http://geovistory.org/resource/i86347,Cornelis Leendertse,has label,1
http://geovistory.org/resource/i86347,Cornelis Leendertse,had as participant,1
http://geovistory.org/resource/i86346,Jan Caspersen,has type,1
http://geovistory.org/resource/i86346,Jan Caspersen,has label,1
http://geovistory.org/resource/i86346,Jan Caspersen,has appellation for language,1
http://geovistory.org/resource/i86346,Jan Caspersen,had as participant,1
http://geovistory.org/resource/i86345,Jacob Leuter,has type,1
http://geovistory.org/resource/i86345,Jacob Leuter,has label,1
http://geovistory.org/resource/i86345,Jacob Leuter,had as participant,1
http://geovistory.org/resource/i86344,Coen Cornelisse Snoek,has type,1
http://geovistory.org/resource/i86344,Coen Cornelisse Snoek,has label,1
http://geovistory.org/resource/i86344,Coen Cornelisse Snoek,had as participant,1
http://geovistory.org/resource/i86343,Cornelis Gelhelder,has type,1
http://geovistory.org/resource/i86343,Cornelis Gelhelder,has label,1
http://geovistory.org/resource/i86343,Cornelis Gelhelder,had as participant,1
http://geovistory.org/resource/i86342,Jan Woutersz.,has type,1
http://geovistory.org/resource/i86342,Jan Woutersz.,has label,1
http://geovistory.org/resource/i86342,Jan Woutersz.,had as participant,1
http://geovistory.org/resource/i86341,Daniel Langes,has type,1
http://geovistory.org/resource/i86349,Dirk Bonte,had as participant,1
http://geovistory.org/resource/i86349,Dirk Bonte,has appellation for language,1
http://geovistory.org/resource/i86349,Dirk Bonte,has label,1
http://geovistory.org/resource/i86353,Jan Pieterse,has label,1
