s,sl,pl,0
http://geovistory.org/resource/i178728,Kauw,had carried out,1
http://geovistory.org/resource/i178727,Kauw,has type,1
http://geovistory.org/resource/i178727,Kauw,has label,1
http://geovistory.org/resource/i178727,Kauw,has appellation for language,1
http://geovistory.org/resource/i178727,Kauw,had carried out,1
http://geovistory.org/resource/i178733,Huis te Rensburg,has label,1
http://geovistory.org/resource/i178733,Huis te Rensburg,has type,1
http://geovistory.org/resource/i178734,Kerkzicht,has appellation for language,1
http://geovistory.org/resource/i178738,Kiefhoek,has appellation for language,1
http://geovistory.org/resource/i178740,Kievit,has type,1
http://geovistory.org/resource/i178740,Kievit,has label,1
http://geovistory.org/resource/i178740,Kievit,has appellation for language,1
http://geovistory.org/resource/i178740,Kievit,had carried out,1
http://geovistory.org/resource/i178739,Kievit,has type,1
http://geovistory.org/resource/i178739,Kievit,has label,1
http://geovistory.org/resource/i178739,Kievit,has appellation for language,1
http://geovistory.org/resource/i178739,Kievit,had carried out,1
http://geovistory.org/resource/i178738,Kiefhoek,has type,1
http://geovistory.org/resource/i178738,Kiefhoek,has label,1
http://geovistory.org/resource/i178737,Keukenhof,has type,1
http://geovistory.org/resource/i178734,Kerkzicht,has label,1
http://geovistory.org/resource/i178737,Keukenhof,has label,1
http://geovistory.org/resource/i178737,Keukenhof,has appellation for language,1
http://geovistory.org/resource/i178736,Ketel,has type,1
http://geovistory.org/resource/i178736,Ketel,has label,1
http://geovistory.org/resource/i178736,Ketel,has appellation for language,1
http://geovistory.org/resource/i178735,Kers,has type,1
http://geovistory.org/resource/i178735,Kers,has label,1
http://geovistory.org/resource/i178735,Kers,has appellation for language,1
http://geovistory.org/resource/i178735,Kers,had carried out,1
http://geovistory.org/resource/i178734,Kerkzicht,has type,1
http://geovistory.org/resource/i178726,Katwijk Aan Den Rijn,has type,1
http://geovistory.org/resource/i178726,Katwijk Aan Den Rijn,has label,1
http://geovistory.org/resource/i178726,Katwijk Aan Den Rijn,has appellation for language,1
http://geovistory.org/resource/i178713,Kanarievogel,has label,1
http://geovistory.org/resource/i178716,Karsenhof,has label,1
http://geovistory.org/resource/i178716,Karsenhof,has appellation for language,1
http://geovistory.org/resource/i178715,Kapelle,has type,1
http://geovistory.org/resource/i178715,Kapelle,has label,1
http://geovistory.org/resource/i178715,Kapelle,has appellation for language,1
http://geovistory.org/resource/i178714,Kaneelboom,has type,1
http://geovistory.org/resource/i178714,Kaneelboom,has label,1
http://geovistory.org/resource/i178714,Kaneelboom,has appellation for language,1
http://geovistory.org/resource/i178714,Kaneelboom,had carried out,1
http://geovistory.org/resource/i178713,Kanarievogel,has type,1
http://geovistory.org/resource/i178713,Kanarievogel,has appellation for language,1
http://geovistory.org/resource/i178717,Karthago,has appellation for language,1
http://geovistory.org/resource/i178713,Kanarievogel,had carried out,1
http://geovistory.org/resource/i178712,Kanaän,has type,1
http://geovistory.org/resource/i178712,Kanaän,has label,1
http://geovistory.org/resource/i178712,Kanaän,has appellation for language,1
http://geovistory.org/resource/i178711,Kampen,has type,1
http://geovistory.org/resource/i178711,Kampen,has label,1
http://geovistory.org/resource/i178711,Kampen,has appellation for language,1
http://geovistory.org/resource/i178711,Kampen,had carried out,1
http://geovistory.org/resource/i178710,Kampen,has type,1
http://geovistory.org/resource/i178710,Kampen,has label,1
http://geovistory.org/resource/i178716,Karsenhof,has type,1
http://geovistory.org/resource/i178717,Karthago,has label,1
http://geovistory.org/resource/i178725,Katwijk,has type,1
http://geovistory.org/resource/i178722,Kattenburg,has label,1
http://geovistory.org/resource/i178725,Katwijk,has label,1
http://geovistory.org/resource/i178725,Katwijk,has appellation for language,1
http://geovistory.org/resource/i178725,Katwijk,had carried out,1
http://geovistory.org/resource/i178724,Kattendijke,has type,1
http://geovistory.org/resource/i178724,Kattendijke,has label,1
http://geovistory.org/resource/i178724,Kattendijke,has appellation for language,1
http://geovistory.org/resource/i178723,Kattendijk,has type,1
http://geovistory.org/resource/i178723,Kattendijk,has label,1
http://geovistory.org/resource/i178723,Kattendijk,has appellation for language,1
http://geovistory.org/resource/i178722,Kattenburg,has type,1
http://geovistory.org/resource/i178722,Kattenburg,has appellation for language,1
http://geovistory.org/resource/i178717,Karthago,has type,1
http://geovistory.org/resource/i178721,Buvegnies,has type,1
http://geovistory.org/resource/i178721,Buvegnies,has label,1
http://geovistory.org/resource/i178720,Kasteel Van Tilburg,has type,1
http://geovistory.org/resource/i178720,Kasteel Van Tilburg,has label,1
http://geovistory.org/resource/i178719,Kasteel Van Tilburg,has type,1
http://geovistory.org/resource/i178719,Kasteel Van Tilburg,has label,1
http://geovistory.org/resource/i178719,Kasteel Van Tilburg,has appellation for language,1
http://geovistory.org/resource/i178718,Kasteel Van Medemblik,has type,1
http://geovistory.org/resource/i178718,Kasteel Van Medemblik,has label,1
http://geovistory.org/resource/i178718,Kasteel Van Medemblik,has appellation for language,1
http://geovistory.org/resource/i178741,Kievitsheuvel,has appellation for language,1
http://geovistory.org/resource/i178741,Kievitsheuvel,has label,1
http://geovistory.org/resource/i178741,Kievitsheuvel,has type,1
http://geovistory.org/resource/i178760,Koning David,has type,1
http://geovistory.org/resource/i178764,Koning William,has appellation for language,1
http://geovistory.org/resource/i178763,Koning Van Polen,has type,1
http://geovistory.org/resource/i178763,Koning Van Polen,has label,1
http://geovistory.org/resource/i178763,Koning Van Polen,has appellation for language,1
http://geovistory.org/resource/i178762,Koning Karel De Derde,has type,1
http://geovistory.org/resource/i178762,Koning Karel De Derde,has label,1
http://geovistory.org/resource/i178762,Koning Karel De Derde,has appellation for language,1
http://geovistory.org/resource/i178761,Koning David,has type,1
http://geovistory.org/resource/i178761,Koning David,has label,1
http://geovistory.org/resource/i178761,Koning David,has appellation for language,1
http://geovistory.org/resource/i178760,Koning David,has label,1
http://geovistory.org/resource/i178764,Koning William,has type,1
http://geovistory.org/resource/i178760,Koning David,has appellation for language,1
http://geovistory.org/resource/i178760,Koning David,had carried out,1
http://geovistory.org/resource/i178759,Koning David,has type,1
http://geovistory.org/resource/i178759,Koning David,has label,1
http://geovistory.org/resource/i178759,Koning David,has appellation for language,1
http://geovistory.org/resource/i178758,Kommerrust,has type,1
http://geovistory.org/resource/i178758,Kommerrust,has label,1
http://geovistory.org/resource/i178758,Kommerrust,has appellation for language,1
http://geovistory.org/resource/i178757,Kokmeeuw,has type,1
http://geovistory.org/resource/i178757,Kokmeeuw,has label,1
http://geovistory.org/resource/i178764,Koning William,has label,1
http://geovistory.org/resource/i178765,Korea,had carried out,1
http://geovistory.org/resource/i178756,Kogge,has type,1
http://geovistory.org/resource/i178768,Kortenhoef,has label,1
http://geovistory.org/resource/i178771,Koudekerke,has appellation for language,1
http://geovistory.org/resource/i178771,Koudekerke,had carried out,1
http://geovistory.org/resource/i178770,Koudekerke,has type,1
http://geovistory.org/resource/i178770,Koudekerke,has label,1
http://geovistory.org/resource/i178770,Koudekerke,has appellation for language,1
http://geovistory.org/resource/i178770,Koudekerke,had carried out,1
http://geovistory.org/resource/i178769,Kortgene,has type,1
http://geovistory.org/resource/i178769,Kortgene,has label,1
http://geovistory.org/resource/i178769,Kortgene,has appellation for language,1
http://geovistory.org/resource/i178768,Kortenhoef,has type,1
http://geovistory.org/resource/i178768,Kortenhoef,has appellation for language,1
http://geovistory.org/resource/i178765,Korea,has appellation for language,1
http://geovistory.org/resource/i178768,Kortenhoef,had carried out,1
http://geovistory.org/resource/i178767,Korssloot,has type,1
http://geovistory.org/resource/i178767,Korssloot,has label,1
http://geovistory.org/resource/i178767,Korssloot,has appellation for language,1
http://geovistory.org/resource/i178766,Korhoen,has type,1
http://geovistory.org/resource/i178766,Korhoen,has label,1
http://geovistory.org/resource/i178766,Korhoen,has appellation for language,1
http://geovistory.org/resource/i178766,Korhoen,had carried out,1
http://geovistory.org/resource/i178765,Korea,has type,1
http://geovistory.org/resource/i178765,Korea,has label,1
http://geovistory.org/resource/i178757,Kokmeeuw,has appellation for language,1
http://geovistory.org/resource/i178756,Kogge,has label,1
http://geovistory.org/resource/i178742,Kijkuit,has appellation for language,1
http://geovistory.org/resource/i178745,Kleine Aeolus,has label,1
http://geovistory.org/resource/i178748,Kleine Zon,had carried out,1
http://geovistory.org/resource/i178747,Kleine Erasmus,has type,1
http://geovistory.org/resource/i178747,Kleine Erasmus,has label,1
http://geovistory.org/resource/i178747,Kleine Erasmus,has appellation for language,1
http://geovistory.org/resource/i178747,Kleine Erasmus,had carried out,1
